list-il-s,12,32,1,1152,21417126,18591
list-dl-s,12,32,1,1152,23836192,20691
list-none-none,1,1000,1,3000,3728199,1242
list-none-m,1,1000,1,3000,3522649,1174
list-none-m,2,1000,1,6000,22890557,3815
list-none-m,4,1000,1,12000,87957323,7329
list-none-m,8,1000,1,24000,461851483,19243
list-none-m,12,1000,1,36000,1184218030,32894
list-none-m,16,1000,1,48000,2244271159,46755
list-none-m,24,1000,1,72000,4929801234,68469
list-none-s,1,1000,1,3000,3695857,1231
list-none-s,2,1000,1,6000,37777720,6296
list-none-s,4,1000,1,12000,252772428,21064
list-none-s,8,1000,1,24000,962807882,40116
list-none-s,12,1000,1,36000,4323557722,120098
list-none-s,16,1000,1,48000,8177942260,170373
list-none-s,24,1000,1,72000,46017995957,639138
list-none-none,1,10,1,30,104142,3471
list-none-none,1,100,1,300,166093,553
list-none-none,1,1000,1,3000,3687326,1229
list-none-none,1,10000,1,30000,636698749,21223
list-none-none,1,20000,1,60000,3453123835,57552
list-none-none,2,10,1,60,153617,2560
list-none-none,2,100,1,600,239023,398
list-none-none,4,100,1,1200,788436,657
list-none-none,8,10,1,240,296291,1234
list-none-none,12,10,1,360,414601,1151
list-i-none,8,2,1,48,260865,5434
list-i-none,12,2,1,72,370891,5151
list-i-none,2,4,1,24,72138,3005
list-i-none,12,4,1,144,300943,2089
list-d-none,2,2,1,12,155078,12923
list-d-none,4,2,1,24,146003,6083
list-d-none,12,2,1,72,310478,4312
list-d-none,2,4,1,24,165750,6906
list-d-none,12,4,1,144,325013,2257
list-d-none,12,8,1,288,360940,1253
list-d-none,2,16,1,96,114856,1196
list-d-none,2,32,1,192,141434,736
list-d-none,4,32,1,384,202149,526
list-il-none,2,2,1,12,69856,5821
list-il-none,12,2,1,72,334191,4641
list-il-none,2,4,1,24,159486,6645
list-il-none,2,8,1,48,174510,3635
list-il-none,8,8,1,192,351266,1829
list-il-none,12,8,1,288,463725,1610
list-il-none,2,16,1,96,233666,2434
list-il-none,4,16,1,192,362970,1890
list-il-none,8,16,1,384,669592,1743
list-il-none,12,16,1,576,1003247,1741
list-il-none,12,32,1,1152,2992195,2597
list-dl-none,2,2,1,12,153290,12774
list-dl-none,8,2,1,48,265883,5539
list-dl-none,12,2,1,72,313112,4348
list-dl-none,2,4,1,24,156484,6520
list-dl-none,4,4,1,48,167613,3491
list-dl-none,12,4,1,144,377988,2624
list-dl-none,2,8,1,48,130848,2726
list-dl-none,4,8,1,96,188851,1967
list-dl-none,2,16,1,96,283395,2952
list-dl-none,12,16,1,576,935028,1623
list-dl-none,2,32,1,192,552800,2879
list-dl-none,4,32,1,384,1030103,2682
list-i-m,12,32,1,1152,2347271,2037
list-d-m,12,32,1,1152,2156042,1871
list-il-m,12,32,1,1152,16386559,14224
list-dl-m,12,32,1,1152,18000901,15625
list-i-s,12,32,1,1152,4159291,3610
list-d-s,12,32,1,1152,3344035,2902
list-il-s,12,32,1,1152,29117543,25275
list-dl-s,12,32,1,1152,32917066,28573
list-none-none,1,1000,1,3000,3701690,1233
list-none-m,1,1000,1,3000,3655744,1218
list-none-m,2,1000,1,6000,21934164,3655
list-none-m,4,1000,1,12000,100553992,8379
list-none-m,8,1000,1,24000,446783982,18615
list-none-m,12,1000,1,36000,959314598,26647
list-none-m,16,1000,1,48000,2098704192,43723
list-none-m,24,1000,1,72000,5012670754,69620
list-none-s,1,1000,1,3000,3743372,1247
list-none-s,2,1000,1,6000,34596280,5766
list-none-s,4,1000,1,12000,272234102,22686
list-none-s,8,1000,1,24000,1098262068,45760
list-none-s,12,1000,1,36000,3033086754,84252
list-none-s,16,1000,1,48000,8859590440,184574
list-none-s,24,1000,1,72000,36400189446,505558
list-none-none,1,10,1,30,101102,3370
list-none-none,1,100,1,300,111160,370
list-none-none,1,1000,1,3000,3641400,1213
list-none-none,1,10000,1,30000,645656944,21521
list-none-none,1,20000,1,60000,3382313032,56371
list-none-none,2,10,1,60,131790,2196
list-none-none,4,10,1,120,198400,1653
list-none-none,12,10,1,360,344289,956
list-i-none,2,2,1,12,157522,13126
list-i-none,4,2,1,24,187576,7815
list-i-none,12,2,1,72,366628,5092
list-i-none,4,4,1,48,191562,3990
list-i-none,8,4,1,96,246482,2567
list-i-none,12,8,1,288,414266,1438
list-i-none,2,16,1,96,139875,1457
list-i-none,2,32,1,192,221114,1151
list-d-none,2,2,1,12,104649,8720
list-d-none,4,2,1,24,188227,7842
list-d-none,8,2,1,48,262788,5474
list-d-none,12,2,1,72,348803,4844
list-d-none,2,4,1,24,84623,3525
list-d-none,4,4,1,48,193094,4022
list-d-none,8,4,1,96,274616,2860
list-d-none,12,4,1,144,380457,2642
list-d-none,2,8,1,48,139152,2899
list-d-none,4,8,1,96,197418,2056
list-d-none,8,8,1,192,297889,1551
list-d-none,12,8,1,288,388730,1349
list-d-none,2,16,1,96,133022,1385
list-d-none,2,32,1,192,171706,894
list-il-none,2,2,1,12,152401,12700
list-il-none,4,2,1,24,186884,7786
list-il-none,8,2,1,48,282142,5877
list-il-none,12,2,1,72,395874,5498
list-il-none,2,4,1,24,133506,5562
list-il-none,4,4,1,48,139833,2913
list-il-none,8,4,1,96,293918,3061
list-il-none,12,4,1,144,357907,2485
list-il-none,2,8,1,48,151601,3158
list-il-none,4,8,1,96,211111,2199
list-il-none,2,16,1,96,224744,2341
list-il-none,2,32,1,192,539131,2807
list-il-none,4,32,1,384,1005972,2619
list-dl-none,2,2,1,12,127463,10621
list-dl-none,4,2,1,24,127799,5324
list-dl-none,8,2,1,48,246362,5132
list-dl-none,12,2,1,72,349316,4851
list-dl-none,2,4,1,24,128944,5372
list-dl-none,4,4,1,48,187455,3905
list-dl-none,12,4,1,144,340355,2363
list-dl-none,2,8,1,48,149234,3109
list-dl-none,8,8,1,192,354155,1844
list-dl-none,2,16,1,96,250451,2608
list-dl-none,12,16,1,576,998569,1733
list-dl-none,2,32,1,192,561243,2923
list-dl-none,4,32,1,384,1049669,2733
list-dl-none,12,32,1,1152,2947435,2558
list-i-m,12,32,1,1152,2286366,1984
list-d-m,12,32,1,1152,2130959,1849
list-il-m,12,32,1,1152,19795313,17183
list-dl-m,12,32,1,1152,15296193,13277
list-i-s,12,32,1,1152,4244528,3684
list-d-s,12,32,1,1152,4366719,3790
list-il-s,12,32,1,1152,26934578,23380
list-dl-s,12,32,1,1152,21725520,18858
list-none-none,1,1000,1,3000,3751672,1250
list-none-m,1,1000,1,3000,3737946,1245
list-none-m,2,1000,1,6000,27396012,4566
list-none-m,4,1000,1,12000,108873975,9072
list-none-m,8,1000,1,24000,467779461,19490
list-none-m,12,1000,1,36000,1023158922,28421
list-none-m,16,1000,1,48000,1971941445,41082
list-none-m,24,1000,1,72000,5336875895,74123
list-none-s,1,1000,1,3000,3510017,1170
list-none-s,2,1000,1,6000,36366820,6061
list-none-s,4,1000,1,12000,248364055,20697
list-none-s,8,1000,1,24000,1549812310,64575
list-none-s,12,1000,1,36000,3581515276,99486
list-none-s,16,1000,1,48000,5595555515,116574
list-none-s,24,1000,1,72000,30352971595,421569
